"","Prot","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"2607","MYO18A",-0.662267874801139,15.1838836518365,-3.06020471103221,0.00436443562820704,0.00937280438188724,-3.61575146435455
"2337","PLPP3",-1.19292279801715,12.4477788385315,-3.02847823767564,0.00473790214660648,0.0100739163766439,-3.62765697515563
"1693","CERS2",-0.43649126720938,14.260732338453,-3.03143479171677,0.0047018606768223,0.0100063063862337,-3.63475526591301
"697","PAFAH1B1",0.59839586130885,15.7489811507325,3.04447607403683,0.00454595653633487,0.00971837308492986,-3.64090738182438
"2205","PYM1",1.02670661828508,13.2485313896919,3.03629102847944,0.00464322381893881,0.0098993867676833,-3.64910842814918
"241","CACNA2D1",-1.0061105339721,17.3187600654569,-3.04380527506787,0.0045538548591022,0.00972643999797371,-3.65828676980381
"1196","CYB5B",1.05861954740651,15.221643588605,3.02750711107728,0.00474979745099036,0.0100810282533171,-3.68529707088384
"1056","OXSR1",-0.692003805064085,15.7761769332088,-3.02760225176021,0.00474863082800598,0.0100810282533171,-3.68810115721329
"2755","APPL2",-9.20151140534871,9.89966312417736,-3.03641866155669,0.00464169208081416,0.0098993867676833,-3.68977987543958
"1596","MYO6",-0.595218808511508,13.6065450022648,-3.01004790114168,0.0049685345211929,0.0105074478932492,-3.69897773185247
"1317","AK4",-0.683167210900415,13.5415349798032,-3.00942339889757,0.00497653229897203,0.010514931147828,-3.69928317602086
"48","RRBP1",-0.239839315078843,19.3693216755216,-3.01689107801158,0.0048816887521697,0.0103423378954323,-3.70354182311652
"3054","VKORC1L1",-0.567752939118083,16.7694461252633,-3.0023853274108,0.00506751169410647,0.0106689219416992,-3.70818279312441
"1993","MYH2",-1.09843732529025,11.0728585948347,-2.98604408563795,0.00528484787169161,0.0110967687279152,-3.71047788873889
"628","NOP58",-0.459814802464456,15.7203491477127,-3.00695691551375,0.0050082387645691,0.0105724503194753,-3.71173819974303
"192","TCP1",0.230352309286855,18.7048357450562,3.01849107163416,0.00486159150728298,0.0103090222789328,-3.71531857468775
"1443","HEBP2",1.06717818756569,14.5037234037428,3.01170194759491,0.00494741040116858,0.0104721667198882,-3.7320618770932
"1680","VTA1",-0.903051267007317,14.4750937947593,-3.00478861447981,0.00503626972028957,0.010619075315798,-3.74079670038491
"2785","ALG11",0.679905722077522,14.4400878931966,2.97897258005706,0.00538160072206198,0.0112898705539343,-3.7466823143303
"1672","CCDC6",0.520975754167502,13.6222887798805,2.97440132574793,0.00544503203318433,0.0114026514513754,-3.74851897176004
"1178","H2AZ1",-0.54831586669362,16.180548121101,-2.9929557218843,0.00519187117730638,0.0109209921820593,-3.75102785770974
"158","AP2B1",-0.295149565838823,17.7772960767862,-2.98882583022857,0.00524723981513906,0.011027621643581,-3.75567898408973
"569","RAB11A",-10.2716136113967,11.1858494610334,-3.0045524131296,0.00503933217912553,0.010619075315798,-3.7673721335592
"2256","NRDC",0.523296402740671,13.4048367610957,2.97581485472969,0.00542534276162601,0.0113715184283681,-3.77631306268238
"2572","OSBPL9",2.63112353342653,10.6285991931223,2.95280550772522,0.00575435265844695,0.0119865402549628,-3.79564221124468
"2807","ERLEC1",-0.820536528542301,11.9849633854449,-2.94713914165732,0.00583821495200725,0.012097109716022,-3.80520837172121
"2393","NDUFS6",1.07304709258542,12.2790884164548,2.95824622833084,0.00567489950559439,0.0118314880938918,-3.81178098763099
"534","SAR1A",0.309993561313381,17.5311515682175,2.96294261420303,0.00560714905517636,0.0117317280142909,-3.81987221105012
"3458","GCAT",-0.531671818667555,13.1062603913595,-2.95140830673068,0.00577492514477944,0.0120187762501235,-3.82192068009737
"1546","TXN",1.44092023496503,11.0745702743541,2.94751834188245,0.00583256701698988,0.0120960360827284,-3.82681687841385
"312","PRKCSH",-0.199504781941614,18.3311694684607,-2.95861103512536,0.00566960924666277,0.0118314880938918,-3.83342824699989
"1186","SNTB1",-0.879746623522443,14.6875896054144,-2.95845441712701,0.00567187987837034,0.0118314880938918,-3.8464183757748
"2769","PLSCR3",0.895304573887766,14.9265457905285,2.95926583581532,0.00566012529223814,0.0118314880938918,-3.84733285328889
"1441","NAXE",0.756645089917534,14.9376478253484,2.93803799370488,0.00597532655629862,0.0123270516358287,-3.84986054867901
"2243","VPS13C",-0.521768158469979,13.1486475196117,-2.93337243207286,0.00604678514152567,0.0124526806670022,-3.8604265743751
"1858","DDX42",-0.377591346248759,15.3617140694608,-2.93893583458376,0.00596166663660504,0.0123096409186644,-3.86597227438933
"1472","',RHOG
""1483",-0.50726211834279,14.9967067100054,-2.94514206977803,0.00586804514675137,0.012148244474135,-3.86761435448063
"872","WDR61",-0.424483372544962,16.088175687748,-2.94791270300861,0.00582669873225938,0.0120945031784046,-3.87222285589549
"605","ARF5",-0.521825621361522,14.791874642404,-2.94862819544012,0.0058160660598315,0.0120830694000728,-3.87273161548901
"516","NNT",0.564135539496758,16.7767245170756,2.94352596584941,0.00589228990343588,0.0121877364844753,-3.88381306127782
"1612","S100A4",0.648065645113052,15.0897798115962,2.95019271498657,0.00579287997488677,0.0120455123287328,-3.88395578525054
"950","PPP2CB",-0.592505136094774,15.5213244239581,-2.93481295388569,0.00602463642164214,0.0124179131837694,-3.89130011006461
"427","PDLIM1",-0.265422697184248,18.656657465391,-2.93073699974919,0.00608750477407817,0.0125255988283389,-3.90050398020343
"579","IKBIP",-0.802950785965502,17.0606467182792,-2.94239987976536,0.00590923917876923,0.012212082369446,-3.91445951541185
"1130","SRSF3",0.998703039738078,14.6632986768055,2.92409920511957,0.00619121116445651,0.012727877877758,-3.9332079046468
"1778","MTCH1",1.32311043271388,15.5431031972457,2.91936717710902,0.00626615538783775,0.0128707268332068,-3.93707202769695
"1608","MYO1E",-0.94072617829234,12.4014453629774,-2.8872348405427,0.00679807657630667,0.0138427155154846,-3.95267969138263
"874","UBA6",-0.57824943509105,15.0201540145667,-2.90775917671845,0.00645362990537862,0.0131983168403147,-3.95498932789418
"153","P4HA1",-0.713194144181343,18.649649015393,-2.91835712351816,0.00628226243764777,0.0128925803550683,-3.96543107837725
"81","HDLBP",-0.316512265636061,19.2411018681006,-2.91314668809534,0.00636597244614485,0.0130303498507027,-3.97494999620583
"1728","SRRM2",0.755382420875595,14.2154503380171,2.89313658778157,0.00669730173375032,0.0136611050935841,-3.97627381053971
"2475","STON1",6.83220962702222,9.65208004048906,2.91468752371045,0.00634110899451855,0.0129907341521066,-3.97732138255293
"715","AHCY",0.337767703256044,17.7786135174163,2.91496654814871,0.00633661634092442,0.0129907341521066,-3.98297358921984
"1067","RRAS2",-0.932678886049599,13.3308860344979,-2.89161138634901,0.00672320984216009,0.0137020992288794,-3.98792894658664
"2589","CDC42EP4",0.438412614927968,13.6774284007836,2.88481723648177,0.0068397680425295,0.0139035974519694,-4.00021993183719
"75","TXNRD1",0.257052664963751,19.9487389176375,2.87777585863051,0.0069625686444575,0.0141167126944375,-4.0024996737024
"140","COL6A1",-0.560112486151467,18.2781525618783,-2.89378867580744,0.0066862535764884,0.0136503774314802,-4.00359116849062
"1679","ERAP1",-0.408727327294851,13.8766768464109,-2.87382641246547,0.00703234952144885,0.0142337168854733,-4.00546788013399
"277","UBR4",1.17482211740275,17.1084316448869,2.89753984229275,0.00662303045678957,0.0135330206387433,-4.01301239820013
"1446","RDH11",-0.761314640513211,14.2265763856556,-2.88149315345243,0.00689748390158564,0.0140088432729879,-4.01575087334145
"2115","MT-ND4",0.956030344795867,12.7435134223667,2.87841771792565,0.00695128953515743,0.0141059730842523,-4.01638681758487
"460","PNP",0.656690913399947,16.5622819252426,2.87501722940574,0.0070112407159733,0.0142031835122552,-4.02391145109868
"675","ABCE1",-0.46630179411527,16.6545707398245,-2.88500746078984,0.00683647894864823,0.0139035974519694,-4.02707193352849
"1776","SPTLC1",-0.401725701314611,13.1497851494661,-2.86529275959932,0.00718537428350475,0.0145185197605006,-4.04790901836183
"1388","BLMH",-1.00084496595408,14.6890461395607,-2.86927394983197,0.00711359913931087,0.014385820557886,-4.04950896723312
"34","ANXA6",0.16315872350397,20.5699223442859,2.86471160718857,0.00719590828516552,0.014527355938716,-4.06251372928672
"2033","ATP6V0A1",-0.556800600232152,13.4287804139837,-2.85668912847095,0.007342812527561,0.014773337832755,-4.06293136400086
"1193","RPS13",-0.930646326910725,15.5957280196322,-2.86201848863644,0.00724491332123218,0.0146012868474064,-4.07337564941824
"826","ADSL",0.753203423647176,15.1584114554095,2.85314183123881,0.00740866186587395,0.0148931156689947,-4.07353488490354
"2631","RPL37A",-0.536386661706739,13.0027211380459,-2.86131182161409,0.00725782386532721,0.0146148152642541,-4.07916019841431
"2303","BCAR1",-0.279458814194995,14.7966565157069,-2.84935578787183,0.0074795537082609,0.0150100320375142,-4.08257855322774
"1595","PDCD6",0.62722615947969,14.3532406060771,2.86312373296895,0.00722476410711508,0.0145731341014349,-4.08765323604171
"2377","MAPK14",-0.447287606513397,12.9645828629354,-2.82925412252691,0.00786671768116387,0.0157201019425292,-4.09788688708703
"1004","KPNA2",-0.349265760186214,16.5117099344281,-2.85264857605693,0.0074178620092234,0.0148989085330058,-4.09915540906948
"1971","GOLPH3",-1.0032240110921,13.7078085267714,-2.82418313826917,0.00796730907829715,0.0158807394815086,-4.09997135153285
"1485","RPL12",0.69031934329732,14.5358705851632,2.83285697702238,0.00779597301377029,0.0156051819749324,-4.12274097910661
"1487","RANBP2",-1.30238413016146,12.1370357710432,-2.82500252446895,0.00795097403890456,0.0158615878035,-4.12393174731987
"2052","GRAMD2B",-0.623526241510149,13.4330741387615,-2.83518030622527,0.00775066922579337,0.0155286814937584,-4.1345276681196
"1491","RPS20",-1.18687778184706,13.3541120847655,-2.81868594298918,0.00807771449932814,0.0160465465791203,-4.15047879259437
"626","CTNND1",-0.495258468421349,16.1154501946506,-2.83238229822177,0.00780525947909934,0.0156105189581987,-4.15165155772352
"2448","TTC1",0.638540893363087,14.1502529906327,2.8175392874709,0.00810092362708217,0.0160668270882158,-4.1558185801132
"216","FSCN1",-0.244314333331736,18.9324972021652,-2.83515457158453,0.00775116968539169,0.0155286814937584,-4.16341515900467
"1371","RBM3",0.614626054086433,15.7866830052307,2.81891426808572,0.00807310047116414,0.0160465465791203,-4.16969889864712
"165","CCT3",0.183673387979834,19.0323557400067,2.81750833143618,0.008101551063566,0.0160668270882158,-4.17229850731242
"59","MAP4",-0.347337645384539,19.5343561209268,-2.82362564876412,0.00797844097576222,0.0158894964703102,-4.17462213501164
"667","TUBB8",-1.16542081843239,13.0779825838547,-2.80918166532561,0.00827198210494993,0.0163619577696742,-4.17776117814368
"2321","AP1S1",0.563719531508292,14.8000124606464,2.82515272385613,0.00794798311098863,0.0158615878035,-4.17905939340335
"773","DDX5",-0.686241027665037,14.9388775832178,-2.82298222555782,0.00799130688706,0.0159016891474156,-4.18307967024538
"1172","RAC1",-0.935717585068782,14.1190242856541,-2.8088383865652,0.0082790798396448,0.0163619577696742,-4.18361104076902
"2868","PPIP5K2",-0.378885619780007,13.5110328060407,-2.80854924745327,0.00828506258566201,0.0163619577696742,-4.18462295575911
"1076","DNAJA1",0.78500343300871,14.3552166876906,2.80089772299939,0.00844486165047417,0.0166357424994303,-4.19947818474099
"363","MATR3",0.351544168281692,17.3125903419312,2.81326896015125,0.00818790814155735,0.016224443191422,-4.19953064529738
"2445","DNMBP",-0.370244987528764,14.4591119723358,-2.79183129178479,0.00863793937916057,0.0169646833705434,-4.20068653653053
"2446","TAGLN3",-0.370244987528764,14.4591119723358,-2.79183129178479,0.00863793937916057,0.0169646833705434,-4.20068653653053
"1207","ALDH6A1",-0.494670038856128,13.6971740586707,-2.79273650780268,0.0086184782202244,0.0169635823399742,-4.20181674037774
"2666","PDK3",0.750836821830655,12.3856352649201,2.77668343843823,0.00896975469329315,0.0175378785794239,-4.20512121242758
"1772","EXOC3",0.389724672938384,15.1224067911567,2.80094080676358,0.0084439538504302,0.0166357424994303,-4.20784159570104
"138","ATP6V1A",0.28760375113017,18.3430635349688,2.80544254475628,0.00834960080715966,0.0164756139776422,-4.21657529503931
"2184","SMAD2",-0.550993873970276,14.2690758740516,-2.80881349325173,0.00827959476270881,0.0163619577696742,-4.22077674040094
"1052","MLEC",-1.01165348807349,15.3569278469269,-2.78895373221239,0.00870007683912101,0.0170672056461292,-4.23519569586267
"1456","RCC1",0.343009150371579,17.0598122652043,2.78751655053756,0.00873126718874837,0.0171141546392923,-4.23959931491929
"1346","ATP6V1F",-0.747115204442609,14.3947613246951,-2.79170670025216,0.00864062117388576,0.0169646833705434,-4.2443843898437
"2667","ARMC1",0.5142019493404,14.8595623556739,2.77520069660475,0.00900286596701027,0.0175880347557666,-4.24780302186708
"593","SNRNP200",0.670162004551769,15.4198766312877,2.77913337671834,0.00891529384678232,0.0174458613200935,-4.26488583162064
"1010","SF1",1.47792693321258,12.0811485053769,2.73626412333798,0.00991427601940921,0.0191936476631912,-4.27861503465967
"2510","CCAR1",-0.435316248270883,13.6232494963397,-2.75215228580659,0.00953245326482187,0.0185764667755785,-4.27994931792409
"1398","PLAA",0.83599003932758,15.445926296795,2.77963386785162,0.00890420623501012,0.017438636463583,-4.27996701064883
"506","KRT19",-1.53757331049517,14.1007712199879,-2.76205354415114,0.00930148702835915,0.0181413617972464,-4.28437979709736
"193","AP2A1",0.298757102596188,17.5439575614706,2.76560534974916,0.00921991396415447,0.0179971499399638,-4.31551972448143
"2330","MAGED1",0.385652401456571,13.3451269867948,2.7451078092222,0.00970002247866576,0.0188562679346198,-4.31985230789394
"1247","NCEH1",0.812782998873714,13.5354405587633,2.74174242057505,0.00978104126309007,0.0189668546861566,-4.32059575785933
"1314","SRI",0.523107209092888,16.0403854353612,2.75059494628546,0.00956926420156061,0.0186328034577043,-4.32707207513029
"445","BLVRB",0.880299396061296,16.2466530916035,2.74335264610297,0.00974219815345678,0.0189070808607828,-4.34924812451823
"1709","PSMB7",0.503513261251367,13.9297186760883,2.73346490914367,0.00998300485105385,0.0192950208514631,-4.34967938581774
"1458","TMSB10",-0.596751630300427,14.6597164776857,-2.7493415878016,0.00959898610039835,0.0186752551359235,-4.35377060659337
"1989","NAPG",0.43812839687419,14.8562544609032,2.73552815556517,0.00993230334197181,0.0192127738149053,-4.35982595837247
"848","GNAS",-0.359312129848211,15.3097451095512,-2.72211194719371,0.0102663260931463,0.0198101447853019,-4.361772156942
"596","SCP2",0.243811837651984,17.9487716487821,2.73717870624143,0.00989191603137748,0.0191660953179853,-4.36913172544815
"95","GARS1",-0.390336022567343,18.8429682259397,-2.74466086400964,0.00971074616943638,0.018861564635528,-4.36917521780586
"671","ANKFY1",0.628146518954467,15.1934734276073,2.71329846539187,0.0104914122135876,0.020211397058529,-4.37497459209076
"1790","WASHC4",-1.20615482761201,13.8064739891603,-2.72613480825527,0.0101650875639357,0.0196308570645049,-4.38538617713497
"349","ATP6V1B2",0.154342113342813,17.5139027925193,2.69730121368896,0.0109117283342198,0.0209526509870441,-4.41655694415102
"135","HSPA4",-0.205663912928436,18.2704185400764,-2.71240686638166,0.0105144364629908,0.0202392172895773,-4.41877142336061
"117","TPM4",-0.341652105789416,19.8448594742753,-2.71697333662729,0.010397008020939,0.0200459075334213,-4.43288309382918
"603","NCLN",-0.401152094935852,16.209693431572,-2.698662208514,0.010875369218842,0.0208998538044249,-4.44230759817384
"249","TLN2",0.948966215640093,15.8655924454351,2.70800725018293,0.010628739693668,0.0204425515478542,-4.44904807125315
"239","FAM114A1",0.333614276443322,18.4070846368008,2.69538723983718,0.0109630514460613,0.0210340726686839,-4.45592920401084
"840","RAB6A",-0.564783864037544,17.691152210373,-2.68903670812172,0.0111349512815345,0.0213465163592344,-4.46369765443787
"1601","NRAS",1.01221008720013,14.251546509702,2.68314768941771,0.0112965919749027,0.0216212369130038,-4.4765603668474
"1028","U2AF2",1.09991261910964,14.9239162992459,2.6843754140393,0.0112627149700537,0.0215739089353263,-4.49169349294318
"56","IPO5",-0.285599858543559,19.1494684495765,-2.68064439972017,0.0113659592820518,0.0217363600868436,-4.49734664235262
"2118","U2AF1",0.704853329362197,11.1273211331357,2.64311306185292,0.0124544815772042,0.023569556628449,-4.50605780111445
"91","ESYT1",-0.17331935733493,18.7452809222324,-2.66321064794543,0.0118601262335857,0.0226263573291223,-4.512966579662
"1564","CPSF6",-1.7815918886751,12.7230821759276,-2.65523820815553,0.0120926817668403,0.0230070829048758,-4.51376213364384
"2015","UGGT2",0.74516738769488,13.2067717951876,2.65590083260388,0.0120731932342935,0.0229956297628951,-4.52054279185431
"845","RPS18",-0.171204719295413,18.5847768407722,-2.65310887111607,0.012155505466231,0.0230964398786242,-4.52173991685614
"870","H2AC19",0.6336226957189,13.5209499475906,2.64856584053693,0.012290554442762,0.0233154685245639,-4.52630351535793
"901","FAM3C",0.33224108363193,17.3079424108044,2.67185584588678,0.0116126362413231,0.022190110418995,-4.5312024306121
"2388","CHMP3",0.99573508444404,11.8033119155816,2.60105831541992,0.0137884028642898,0.0258245067148494,-4.5418942872454
"1494","MMS19",0.29784589096344,15.886531724452,2.66627545884844,0.0117718343234821,0.0224761014856444,-4.54929534425665
"1345","SEC61B",-0.432762108615465,15.7830960125422,-2.65503308954164,0.0120987204419194,0.0230070829048758,-4.55089672577776
"208","ATP1A1",-0.349006487465358,17.8774815992339,-2.65696399004481,0.0120419853689262,0.0229547303960615,-4.56076272518038
"2661","NOC3L",-0.95630585270524,12.3299332825057,-2.62990230165756,0.0128600651794741,0.0242786498744594,-4.56460562525816
"1630","MIA3",-0.641591745659732,15.1836312725899,-2.64792106424825,0.0123098336835057,0.0233332699563556,-4.5697435936512
"2249","RHOB",-0.497742631741881,13.8870594012654,-2.64161995480722,0.0124997206549745,0.02363619992336,-4.57053159481343
"1667","RPL28",0.82810658427668,12.6971573399665,2.62613184535696,0.0129780434726214,0.0244737204256463,-4.57265617162254
"2000","PTCD3",-0.518262764509769,14.3720131531845,-2.62593757095967,0.0129841493861253,0.0244737204256463,-4.58405438893517
"79","ACLY",-0.297183315351175,19.095910605777,-2.64892312416283,0.0122798834686296,0.0233139816578331,-4.59006047164897
"1674","SDR39U1",0.500847088596505,14.4844908029554,2.61490804900069,0.0133351876254109,0.0250552768292581,-4.59777548368349
"979","H2AW",-0.60638718206708,14.9721724901296,-2.63425443678893,0.0127251198019267,0.0240431350103711,-4.59832996086829
"807","CAPRIN1",-0.703554997517989,16.3229513279696,-2.64474084379423,0.0124053347696855,0.023495405130055,-4.59990547266979
"1782","NUDT21",1.92333764325975,12.0037911469327,2.59471844980781,0.0140005757159365,0.0261802993958591,-4.6015540708652
"1560","NENF",0.840802188524235,13.0623258555783,2.62537328465354,0.0130018995916569,0.0244876032245422,-4.61513243837006
"2203","KIF13B",1.54290843197737,11.9261429580845,2.60600045099398,0.0136250702091878,0.025559200917474,-4.62552403957732
"994","PITRM1",-0.647053304116511,14.3130538498735,-2.60888227857431,0.013530655237025,0.0254022970134594,-4.62888501467232
"1377","FKBP2",0.282118848519358,16.337723740866,2.62276380531776,0.0130842756125268,0.0246230821183864,-4.63694960903347
"1286","EXOC6B",0.871992199712409,14.5346019360809,2.6042285110427,0.0136834245007335,0.0256482630943797,-4.65694593096747
"70","ANXA1",-0.219861991731855,21.5139169761502,-2.6177879221612,0.0132426929862313,0.0249013317875068,-4.66206482161888
"1043","DDT",-0.706804211246513,13.7226455039665,-2.58423931398086,0.014357890643741,0.0267847358686245,-4.6818138788486
"768","HLA-C",-0.590299785361425,13.9436253562394,-2.58445886103814,0.0143503191165937,0.0267847358686245,-4.689974935231
"152","TPM2",-0.409235942778107,17.5019261424025,-2.574741221136,0.0146889998549075,0.0272944536311048,-4.69098424029307
"1915","ADH1C",-0.743275171288716,14.6059631022877,-2.59929631687042,0.0138470709366754,0.0259138041814925,-4.70000204316862
"1924","ATXN2",-0.638761770897963,12.3449330569515,-2.56588724757463,0.0150039771377066,0.0278358600241638,-4.70263239247785
"1091","MTHFD1L",-0.815489568639059,13.7848611697424,-2.54948417045322,0.0156039996279981,0.0287904781868698,-4.70294595094698
"2466","AHR",-0.710617554682257,13.3134280076532,-2.57778998360717,0.0145819590143546,0.0271812326923701,-4.70300394722577
"2082","MVD",0.81514965298709,13.1950059004349,2.57728175798362,0.0145997525373225,0.0271923992309492,-4.7103214974969
"2003","SORBS1",-0.445677360055742,15.4414482149391,-2.58553184289279,0.0143133680923727,0.0267439952153843,-4.71836867366274
"2149","PRKRA",-0.532684429752525,13.5157976649743,-2.57696041289606,0.0146110134968671,0.0271923992309492,-4.72113500920888
"794","OXCT1",0.498192703937512,15.35493237634,2.55906576796121,0.0152508782973745,0.0282272927984372,-4.73271356138751
"2041","H3C6",-0.32447297712543,15.6665377509661,-2.5607633284944,0.0151890885177265,0.0281350123525523,-4.73373002847308
"1001","SLC25A1",0.289398663750019,16.6439179537438,2.57620073908196,0.0146376667342417,0.0272205190531089,-4.73388737425944
"1589","SKIV2L",-0.697951763377723,14.3249296381376,-2.56825374776734,0.014919186049578,0.0277003470117361,-4.75455085779576
"2447","OGA",-0.535965869699806,12.6567777208967,-2.55580323733788,0.0153702817485475,0.0284259798926078,-4.75990537660661
"879","H1-4",-0.452605868797179,16.2400078070505,-2.55374782776722,0.0154459475725675,0.0285211780549054,-4.76214109891039
"1437","CGREF1",-0.332209427173259,19.520097070769,-2.55426077563001,0.0154270323877622,0.0285085755253473,-4.76886949034383
"637","MYBBP1A",0.612403451205632,16.3017051169129,2.56314763086186,0.0151026910234982,0.0279969696803527,-4.77455283525685
"2730","ORMDL2",-0.765710293950607,14.1592319228465,-2.54401068646568,0.0158090800315896,0.0291188365706045,-4.78441741016296
"1570","BANF1",-1.27226437497254,12.0946579271258,-2.52728110397417,0.0164513623589068,0.0301182550017875,-4.78818370138901
"3313","SUMO1",-0.797440292424376,11.5796246329066,-2.5103614126706,0.0171252390322541,0.0311824815737878,-4.7931081135371
"2602","DNAAF5",-0.656874841690849,12.4224316975828,-2.53255488328491,0.016246349653918,0.0297891854462976,-4.79801141956464
"594","RAB14",0.178599077285834,17.3626108190602,2.52612840827579,0.0164964874375283,0.0301540444788308,-4.80370829513531
"887","AOX1",0.669372767107685,15.5439385139052,2.53630494176152,0.0161020006992224,0.0295704966111888,-4.80657499193638
"1486","GOLGA2",-0.528025374280104,12.1259380600401,-2.51250522605315,0.0170384762360096,0.0310484752430531,-4.80774927837456
"1963","CLIP1",0.439367812891336,14.4213734477667,2.54442058101511,0.0157936366800208,0.0291175881872471,-4.81191712689557
"2940","EBP",-0.432463090134765,13.5719954182948,-2.52950814367035,0.0163645003860456,0.0299825111968109,-4.81596614943373
"769","SFXN3",0.673375790824391,16.1516962227545,2.54233213841376,0.0158724666356755,0.0291944433127324,-4.81679100198739
"2191","PDGFRB",0.731152764328549,14.9336713516166,2.53494755386538,0.0161541132537533,0.0296431121029964,-4.81997619072141
"642","ERGIC1",0.311647787008254,17.6881368704264,2.53797267049888,0.016038185119056,0.0294762591665892,-4.82407702877792
"180","UGP2",0.43841330593258,18.3811125442243,2.54374727579413,0.0158190117247432,0.0291188365706045,-4.82590971052161
"1434","CPNE3",-0.693605446999947,13.4554697655919,-2.51960007785141,0.0167542063595128,0.030577723371309,-4.83447315200072
"1627","PKD2",0.67670431614854,12.862610634662,2.49567147913087,0.0177307429343817,0.0321361197842215,-4.84135716319822
"289","KHSRP",-0.246714222100725,17.446445665135,-2.52668646030286,0.0164746269586347,0.0301374479196746,-4.86126035209402
"1750","SCAMP1",0.367129815472766,16.8794846786252,2.51623205547478,0.0168886060323606,0.0307991748061148,-4.86279276128392
"1433","NAGA",-0.732274972676675,14.3024028660118,-2.50968942146457,0.0171525186560872,0.0312080547770475,-4.86475976795095
"1321","NACA",-0.542227821648543,16.0695716333369,-2.52138226948676,0.0166834864782798,0.030472239439027,-4.86681044440067
"1799","CREG1",1.36262693735053,12.2134291510713,2.46532574585643,0.0190441062432174,0.0342010681808886,-4.87939401457155
"2573","ERAP2",0.613238362108149,14.2238629339311,2.50792819310017,0.0172242053042825,0.0313143223650718,-4.88751945225469
"791","MX1",0.827978111566397,14.0617897029614,2.47640195398741,0.0185547507288612,0.0334240658660463,-4.89567017013226
"1692","CBX3",-0.395533551994844,16.9179516124554,-2.4866401242442,0.0181126788744826,0.0327277370007893,-4.90464258341916
"814","CDV3",-0.390251543586599,16.903775256687,-2.48582092009129,0.0181476930213382,0.0327658959757392,-4.9111864459669
"844","BCAP31",-0.329548149641573,17.6792800316479,-2.50050401345319,0.0175294188428034,0.0318201459825484,-4.91263424843085
"622","OGDH",0.605479483785732,16.5089519681072,2.48827855566112,0.0180428350819384,0.0326515772242599,-4.91263482124636
"512","TFRC",0.610284897971173,16.8443811678587,2.50365287933091,0.0173993662184673,0.0316084018051971,-4.91483677485033
"1640","DFFA",0.637545043733102,15.0762311385943,2.49959151314855,0.0175672725554352,0.0318643297582432,-4.91662251687507
"2449","MRPS2",-0.467626497188495,13.7074756802622,-2.46212658657604,0.0191876275476016,0.0343802627334685,-4.92064444676194
"1295","OPTN",-0.457300532799082,16.774300502853,-2.49221848196869,0.0178758905045801,0.0323743086096774,-4.93234761824809
"2454","MRPL48",0.4402643905727,14.3812327780938,2.4771439171807,0.018522384873909,0.0333912718139736,-4.93714865133566
"2087","RPL30",0.304626742596302,14.5382103719265,2.47086579127356,0.0187978866578043,0.0338103865286823,-4.94088057935202
"393","RPSA",-0.238303290353551,19.4315646523907,-2.48734454815011,0.0180826200958988,0.0326984802040869,-4.94201834223492
"1444","RRAGD",0.764551360029354,13.7102934646117,2.46733051916099,0.0189546685180265,0.0340663935712702,-4.94864506546875
"1055","SWAP70",-0.616629606991182,15.2145756890958,-2.48056969556819,0.0183736146331338,0.0331484187489897,-4.94879120607012
"1078","SUN2",1.07472153077292,13.9012764289799,2.46359660977871,0.0191215567799337,0.0343102327560332,-4.95550143243544
"2069","FTO",-0.682868011562714,14.4284869315615,-2.46331955381155,0.019133993246049,0.0343102327560332,-4.95598118644654
"3467","RBBP9",-0.62788712690812,16.6564034198521,-2.44942132904654,0.0197674219186815,0.035265841772494,-4.96022007056457
"191","KTN1",-0.349168370548412,17.6668749959578,-2.4746691992026,0.0186305384058187,0.0335349691304736,-4.96032243195612
"1624","COASY",-0.555996373786884,15.4171691317422,-2.45707984573698,0.0194160458367346,0.0347218692664387,-4.96705859918556
"1678","RAB8B",1.328357947517,14.7084114233928,2.44596289482604,0.0199279910566757,0.035437558756894,-4.98776720274792
"2290","HECTD1",-0.524995112106556,13.2955274544266,-2.44832243875264,0.0198183130316928,0.0352850436195109,-4.99421064661158
"2320","ENOPH1",0.492961992349642,14.3490230004182,2.45337963824993,0.0195850944954267,0.0349861006213759,-4.99491857801365
"1918","DBT",0.807865718534642,13.3160173445202,2.44812947943631,0.019827261575849,0.0352850436195109,-4.99606133979519
"920","NUP93",-0.838522851045426,15.2895859359793,-2.45693905461388,0.0194224535888179,0.0347218692664387,-4.99877468605058
"670","CAPZA2",-0.40408145442432,16.9978773571028,-2.46084814281376,0.0192452572372133,0.0344573398370151,-4.99991289017568
"159","GLS",-0.344304977709066,18.0795854550922,-2.44900777667653,0.0197865600784604,0.035265841772494,-5.00595717698775
"712","IPO9",-0.429211133282861,16.3491515266762,-2.44919272164182,0.0197779992025472,0.035265841772494,-5.01462165554918
"2356","UBE2D2",0.317123560112337,15.6638075389996,2.42617343922665,0.0208698900588812,0.0368347311069177,-5.01648128210272
"1774","SARNP",0.459470599751568,14.9497575321828,2.43192880371813,0.0205918568121935,0.0364805397168686,-5.02116899401957
"171","IARS1",0.355880604829493,17.7183111632587,2.43987107166911,0.0202137215372511,0.0358915326693059,-5.02770474911725
"1723","COPS6",-0.638242323049131,13.7981648003391,-2.43202046169052,0.0205874563924606,0.0364805397168686,-5.03035024942197
